ip,Protocol,dst,src,len0,len1,len2
0,3,5,3,1434,1420,1368
0,6,5,5,74,60,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,4,5,5,962,948,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,83,69,17
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,3,1434,1420,1368
0,6,5,5,189,175,0
0,3,5,5,60,44,0
0,3,5,5,1514,1500,1448
0,3,5,5,74,60,0
0,3,5,5,1018,1004,952
0,4,3,5,1514,1500,0
0,3,5,5,60,40,0
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,3,5,66,52,0
0,4,3,5,1514,1500,0
0,4,3,5,962,948,0
0,3,3,5,66,52,0
0,1,3,5,1514,1500,0
0,3,5,5,103,89,37
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,6,5,5,85,71,0
0,3,5,5,74,60,0
0,3,5,5,1514,1500,1448
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,5,5,1414,1400,1348
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,146,132,80
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,1,5,5,89,75,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,6,5,5,314,300,0
0,3,5,3,1434,1420,1368
0,3,5,5,345,331,279
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,1,5,5,270,256,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,3,5,78,64,0
0,4,3,5,1514,1500,0
0,3,5,5,66,52,0
0,3,5,3,60,44,0
0,3,5,3,1434,1420,1368
0,3,5,5,758,744,704
0,3,5,5,66,52,0
0,3,5,5,1414,1400,1348
0,3,5,5,1414,1400,1348
0,3,5,5,1514,1500,1448
0,3,5,5,1018,1004,952
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,114,100,48
0,3,5,5,66,52,0
0,6,5,5,227,213,0
0,3,5,5,66,52,0
0,3,5,5,1414,1400,1348
0,3,5,5,66,52,0
0,3,5,5,141,127,75
0,4,3,5,1514,1500,0
0,3,5,5,66,52,0
0,3,5,5,188,174,134
0,4,5,5,1514,1500,0
0,0,0,5,60,0,0
0,3,5,3,1414,1400,1348
0,3,5,5,1018,1004,952
0,3,5,5,1514,1500,1448
0,4,3,5,1514,1500,0
0,3,5,5,1434,1420,1368
0,3,5,5,66,52,0
0,1,5,5,89,75,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,60,40,0
0,3,3,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,3,5,66,52,0
0,3,5,3,1514,1500,1460
0,3,5,5,77,63,11
0,4,3,5,1514,1500,0
0,3,3,5,66,52,0
0,4,3,5,1514,1500,0
0,1,5,5,146,132,0
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,1514,1500,1448
0,3,3,5,78,64,0
0,3,3,5,66,52,0
0,3,5,5,1514,1500,1448
0,0,0,5,64,0,0
0,4,3,5,1514,1500,0
0,3,5,5,170,156,104
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,3,5,78,64,0
0,3,3,5,78,64,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,60,40,0
0,1,5,3,162,148,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,178,164,112
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,60,40,0
0,1,5,3,162,148,0
0,3,5,5,66,52,0
0,3,5,5,1494,1480,1440
0,3,5,5,60,40,0
0,4,3,5,1514,1500,0
0,3,5,5,1434,1420,1368
0,3,5,5,60,40,0
0,4,3,5,1514,1500,0
0,3,5,5,60,41,1
0,3,5,3,1434,1420,1368
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,3,5,5,60,40,0
0,0,0,5,110,0,0
0,3,5,5,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1460
0,1,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,1,5,5,166,152,0
0,3,5,5,60,40,0
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,60,40,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,1,5,5,162,148,0
0,3,3,5,78,64,0
0,3,5,5,77,63,11
0,3,5,5,117,103,51
0,1,5,3,162,148,0
0,3,5,5,1434,1420,1368
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,3,3,5,78,64,0
0,1,5,5,89,75,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,3,1434,1420,1368
0,1,5,5,138,124,0
0,6,5,5,86,72,0
0,4,3,5,962,948,0
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,3,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,77,63,11
0,3,5,3,1434,1420,1368
0,3,3,5,66,52,0
0,3,5,5,66,52,0
0,4,3,5,962,948,0
0,3,5,5,62,48,0
0,3,5,5,456,442,402
0,1,3,5,338,324,0
0,1,5,3,162,148,0
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,1,5,3,162,148,0
0,4,3,5,962,948,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,1,5,3,162,148,0
0,1,3,5,1514,1500,0
0,1,5,3,162,148,0
0,1,5,5,227,213,0
0,4,3,5,1514,1500,0
0,3,3,5,66,52,0
0,3,3,5,66,52,0
0,1,5,3,162,148,0
0,3,5,5,1295,1281,1229
0,1,3,5,274,260,0
0,1,3,5,274,260,0
0,4,3,5,1514,1500,0
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,1,5,5,1118,1104,0
0,1,3,5,1514,1500,0
0,3,5,5,154,140,88
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,1,5,3,162,148,0
0,3,5,3,70,56,0
0,3,3,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,3,5,5,1434,1420,1368
0,1,5,5,91,77,0
0,3,5,5,440,426,374
0,3,3,5,78,64,0
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,978,964,912
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,1,5,3,146,132,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,1,3,5,154,140,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,1,3,5,154,140,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,1,5,5,91,77,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,978,964,912
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,1,3,5,158,144,0
0,1,3,5,274,260,0
0,3,5,5,66,52,0
0,1,5,5,89,75,0
0,3,5,5,707,693,641
0,3,5,5,1204,1190,1138
0,1,5,5,146,132,0
0,3,5,5,66,52,0
0,1,5,5,154,140,0
0,6,5,5,74,60,0
0,3,5,5,62,48,0
0,3,5,5,77,63,11
0,3,5,5,154,140,88
0,0,5,5,110,0,0
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,1,5,5,106,92,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,60,40,0
0,7,4,5,91,77,0
0,3,5,5,1514,1500,1460
0,3,5,5,60,40,0
0,1,5,3,162,148,0
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,1,5,5,182,168,0
0,4,3,5,1514,1500,0
0,4,3,5,962,948,0
0,3,5,3,1434,1420,1368
0,1,5,5,154,140,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1460
0,3,5,5,1514,1500,1460
0,3,5,5,62,48,0
0,3,5,5,1514,1500,1448
0,3,5,3,1434,1420,1368
0,3,3,5,66,52,0
0,3,5,5,123,109,57
0,3,5,5,66,52,0
0,1,5,5,154,140,0
0,3,5,3,1414,1400,1348
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1448
0,3,5,5,1434,1420,1368
0,0,5,5,90,76,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,1,3,5,274,260,0
0,1,5,3,166,152,0
0,3,3,5,78,64,0
0,3,3,5,66,52,0
0,4,3,5,1514,1500,0
0,3,5,5,142,128,76
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1448
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,3,5,60,40,0
0,3,5,5,77,63,11
0,3,5,5,1434,1420,1368
0,3,5,5,124,110,58
0,1,5,5,87,73,0
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,3,5,5,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,3,5,78,64,0
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,978,964,912
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,1,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,3,5,66,52,0
0,4,3,5,1066,1052,0
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,978,964,912
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,3,5,74,60,0
0,3,5,5,1514,1500,1448
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1460
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,1,3,5,1514,1500,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,978,964,912
0,4,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,3,5,87,73,21
0,3,5,3,1514,1500,1460
0,3,5,3,1514,1500,1460
0,1,5,5,206,192,0
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,3,5,5,1514,1500,1460
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1448
0,3,5,3,1514,1500,1460
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,1474,1460,1420
0,3,5,3,1434,1420,1368
0,4,3,5,962,948,0
0,4,3,5,1514,1500,0
0,1,5,3,162,148,0
0,0,5,5,98,84,0
0,3,5,5,121,107,55
0,1,5,5,106,92,0
0,3,5,5,66,52,0
0,1,5,3,162,148,0
0,3,5,3,1434,1420,1368
0,0,5,5,130,116,0
0,0,5,5,77,63,0
0,3,5,5,66,52,0
0,3,5,5,77,63,11
0,1,5,3,162,148,0
0,3,5,5,141,127,75
0,3,5,5,1201,1187,1147
0,4,3,5,1514,1500,0
0,8,5,5,60,40,0
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,5,5,60,40,0
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,7,4,5,91,77,0
0,1,5,5,87,73,0
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,3,5,5,60,40,0
0,3,3,5,78,64,0
0,4,3,5,1514,1500,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,1,5,5,87,73,0
0,4,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,5,417,403,363
0,3,5,5,83,69,17
0,3,5,5,66,52,0
0,3,3,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,3,5,66,52,0
0,1,3,5,1514,1500,0
0,3,5,5,1414,1400,1348
0,3,5,3,1434,1420,1368
0,1,5,5,154,140,0
0,6,5,5,314,300,0
0,1,5,5,201,187,0
0,3,3,5,66,52,0
0,3,5,5,1474,1460,1420
0,1,5,5,154,140,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,60,40,0
0,3,5,5,1514,1500,1448
0,3,5,5,1514,1500,1460
0,3,5,5,1434,1420,1368
0,4,3,5,1514,1500,0
0,3,5,5,66,52,0
0,4,3,5,962,948,0
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1448
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,6,5,5,414,400,0
0,3,5,5,66,52,0
0,3,5,5,1434,1420,1368
0,1,5,5,89,75,0
0,1,5,5,184,170,0
0,4,3,5,1514,1500,0
0,3,5,3,1418,1404,1352
0,3,3,5,78,64,0
0,6,5,3,74,60,0
0,1,5,5,146,132,0
0,3,5,5,146,132,80
0,3,5,5,1514,1500,1460
0,3,5,5,66,52,0
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,1506,1492,1452
0,3,5,5,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,5,1434,1420,1368
0,3,5,3,1434,1420,1368
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,5,5,1474,1460,1420
0,3,5,5,1434,1420,1368
0,3,5,5,1514,1500,1460
0,3,5,5,1434,1420,1368
0,3,5,5,1474,1460,1420
0,3,5,5,1434,1420,1380
0,3,5,5,77,63,11
0,3,5,5,60,40,0
0,1,5,5,89,75,0
0,3,5,3,1514,1500,1448
0,1,5,5,89,75,0
0,3,5,5,154,140,88
0,0,5,5,90,76,0
0,0,5,5,60,0,0
0,4,5,5,1514,1500,0
0,0,5,5,70,56,0
0,3,5,5,1514,1500,1460
0,4,3,5,962,948,0
0,3,3,5,66,52,0
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,1,5,5,89,75,0
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,1,5,3,162,148,0
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,3,5,78,64,0
0,4,3,5,1514,1500,0
0,3,5,3,1414,1400,1348
0,3,3,5,66,52,0
0,1,3,5,1514,1500,0
0,3,5,3,1414,1400,1348
0,3,3,5,66,52,0
0,1,3,5,1514,1500,0
0,3,3,5,66,52,0
0,1,5,5,89,75,0
0,3,5,3,1434,1420,1368
0,3,3,5,66,52,0
0,3,5,5,115,101,49
0,3,5,5,66,52,0
0,0,0,5,60,0,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,3,169,155,103
0,3,3,5,66,52,0
0,1,5,3,162,148,0
0,0,5,5,130,116,0
0,3,5,3,70,56,0
0,1,5,5,146,132,0
0,7,4,5,91,77,0
0,1,5,5,89,75,0
0,8,5,5,60,36,0
0,3,5,5,66,52,0
0,3,3,5,78,64,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,3,5,60,40,0
0,1,5,5,146,132,0
0,1,5,5,92,78,0
0,1,5,3,162,148,0
0,3,5,5,116,102,50
0,3,5,5,142,128,76
0,3,5,5,1514,1500,1460
0,3,5,5,143,129,77
0,3,5,5,77,63,11
0,3,5,5,66,52,0
0,3,3,5,78,64,0
0,3,5,5,66,52,0
0,4,3,5,1514,1500,0
0,4,3,5,1514,1500,0
0,3,5,5,1434,1420,1368
0,3,5,5,247,233,181
0,6,5,1,77,63,0
0,3,5,5,66,52,0
0,3,5,5,1434,1420,1368
0,3,5,5,1434,1420,1368
0,1,5,5,201,187,0
0,3,5,5,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,6,5,5,185,171,0
0,3,5,5,115,101,49
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,1,3,5,1514,1500,0
0,3,5,3,1434,1420,1368
0,3,5,5,66,52,0
0,3,5,5,74,60,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,3,5,78,64,0
0,3,5,3,1434,1420,1368
0,4,3,5,962,948,0
0,3,5,3,1434,1420,1368
0,7,4,5,91,77,0
0,4,3,5,1514,1500,0
0,3,5,5,66,52,0
0,0,5,5,60,0,0
0,1,5,5,89,75,0
0,1,5,5,282,268,0
0,3,5,5,60,40,0
0,3,5,5,1414,1400,1348
0,3,5,5,1414,1400,1348
0,3,5,5,1514,1500,1448
0,3,5,5,66,52,0
0,6,5,5,315,301,0
0,3,5,5,66,52,0
0,3,5,5,1514,1500,1448
0,3,5,5,60,40,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,66,52,0
0,3,5,5,143,129,77
0,1,5,5,146,132,0
0,3,5,5,66,52,0
0,8,5,5,60,40,0
0,3,5,5,1514,1500,1448
0,3,5,5,62,48,0
0,3,5,3,1434,1420,1368
0,3,5,3,1434,1420,1368
0,3,5,5,60,40,0
0,0,5,1,94,80,0
0,0,5,5,1506,0,0
0,0,5,5,60,0,0
0,0,5,5,62,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,0,5,5,182,0,0
0,0,5,5,60,0,0
0,0,5,5,64,0,0
0,0,5,5,78,0,0
0,0,5,1,60,0,0
0,0,5,5,182,0,0
0,0,5,5,60,0,0
0,0,5,5,94,0,0
0,0,5,5,60,0,0
0,0,5,5,62,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,94,80,0
0,0,5,5,60,0,0
0,0,5,1,94,80,0
0,0,5,1,60,0,0
0,7,4,5,78,64,0
0,0,5,5,94,80,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,5,1,94,80,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,62,0,0
0,0,5,5,66,0,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,5,5,494,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,5,5,78,0,0
0,7,4,5,91,77,0
0,7,4,5,120,106,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,76,0,0
0,0,1,5,80,0,0
0,0,5,5,60,0,0
0,0,5,5,80,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,78,0,0
0,0,5,1,60,0,0
0,0,5,5,94,0,0
0,0,5,5,60,0,0
0,7,4,5,115,101,0
0,0,5,5,94,80,0
0,0,5,5,494,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,5,88,0,0
0,0,1,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,94,80,0
0,0,5,5,60,0,0
0,0,5,5,182,0,0
0,0,5,5,109,0,0
0,0,1,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,182,0,0
0,0,5,5,64,0,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,7,5,5,130,116,0
0,0,5,5,78,0,0
0,0,5,1,60,0,0
0,0,5,5,94,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,5,94,80,0
0,0,5,5,180,0,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,64,0,0
0,0,5,5,109,0,0
0,0,5,5,574,0,0
0,0,1,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,68,0,0
0,0,5,5,78,0,0
0,0,5,1,180,0,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,1,60,0,0
0,0,1,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,1,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,182,0,0
0,7,5,5,138,124,0
0,0,5,5,60,0,0
0,0,5,5,94,80,0
0,7,5,5,100,86,0
0,0,5,5,60,0,0
0,0,5,5,88,0,0
0,0,5,5,78,0,0
0,0,5,5,62,0,0
0,0,5,1,60,0,0
0,0,1,5,62,0,0
0,0,5,5,94,0,0
0,0,5,5,109,0,0
0,0,5,5,60,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,5,68,0,0
0,0,5,5,94,80,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,94,0,0
0,0,5,5,182,0,0
0,0,5,5,60,0,0
0,0,5,1,94,80,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,5,180,0,0
0,0,5,5,78,0,0
0,0,5,1,60,0,0
0,0,5,5,94,80,0
0,0,5,5,109,0,0
0,0,5,5,164,0,0
0,0,5,5,60,0,0
0,0,5,5,68,0,0
0,0,5,5,94,0,0
0,0,5,5,78,0,0
0,0,5,1,60,0,0
0,0,5,5,60,0,0
0,0,5,5,94,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,5,180,0,0
0,0,5,5,182,0,0
0,0,5,5,60,0,0
0,0,5,5,78,0,0
0,0,5,5,62,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,182,0,0
0,0,1,5,60,0,0
0,0,5,5,494,0,0
0,7,4,5,89,75,0
0,0,5,5,94,80,0
0,7,5,5,94,80,0
0,7,4,5,91,77,0
0,0,5,5,60,0,0
0,0,1,5,60,0,0
0,0,5,5,60,0,0
0,0,5,5,494,0,0
0,0,5,5,60,0,0
0,0,5,5,60,0,0
0,7,5,5,184,170,0
0,0,5,5,64,0,0
0,0,1,5,66,0,0
0,0,5,5,60,0,0
